date/time: ,04/05/2022,11:49 a.m.
Run 1

time	(LX)
3,440000	5,994817E+1
3,450000	1,096022E+2
3,460000	1,592563E+2
3,470000	1,344293E+2
3,480000	1,096022E+2
3,490000	1,344293E+2
3,500000	1,096022E+2
3,510000	8,477520E+1
3,520000	1,096022E+2
3,530000	1,096022E+2
3,540000	2,337374E+2
3,550000	1,592563E+2
3,560000	1,592563E+2
3,570000	1,840834E+2
3,580000	2,585645E+2
3,590000	1,344293E+2
3,600000	1,840834E+2
3,610000	1,344293E+2
3,620000	2,337374E+2
3,630000	1,344293E+2
3,640000	1,840834E+2
3,650000	1,840834E+2
3,660000	1,592563E+2
3,670000	1,344293E+2
3,680000	1,096022E+2
3,690000	1,344293E+2
3,700000	1,592563E+2
3,710000	1,344293E+2
3,720000	1,592563E+2
3,730000	5,994817E+1
3,740000	1,096022E+2
3,750000	1,096022E+2
3,760000	8,477520E+1
3,770000	8,477520E+1
3,780000	8,477520E+1
3,790000	1,592563E+2
3,800000	2,089104E+2
3,810000	1,840834E+2
3,820000	8,477520E+1
3,830000	1,096022E+2
3,840000	1,344293E+2
3,850000	1,840834E+2
3,860000	1,592563E+2
3,870000	8,477520E+1
3,880000	1,344293E+2
3,890000	2,337374E+2
3,900000	1,344293E+2
3,910000	1,344293E+2
3,920000	1,096022E+2
3,930000	1,029409E+1
3,940000	1,840834E+2
3,950000	1,840834E+2
3,960000	1,344293E+2
3,970000	5,994817E+1
3,980000	1,592563E+2
3,990000	1,096022E+2
4,000000	1,592563E+2
4,010000	1,344293E+2
4,020000	1,592563E+2
4,030000	5,994817E+1
4,040000	1,592563E+2
4,050000	1,840834E+2
4,060000	2,089104E+2
4,070000	1,840834E+2
4,080000	1,592563E+2
4,090000	1,592563E+2
4,100000	8,477520E+1
4,110000	1,344293E+2
4,120000	1,344293E+2
4,130000	8,477520E+1
4,140000	1,344293E+2
4,150000	1,840834E+2
4,160000	2,089104E+2
4,170000	1,096022E+2
4,180000	1,592563E+2
4,190000	5,994817E+1
4,200000	1,096022E+2
4,210000	1,592563E+2
4,220000	1,840834E+2
4,230000	1,840834E+2
4,240000	2,089104E+2
4,250000	1,592563E+2
4,260000	1,096022E+2
4,270000	5,994817E+1
4,280000	8,477520E+1
4,290000	8,477520E+1
4,300000	1,096022E+2
4,310000	5,994817E+1
4,320000	1,096022E+2
4,330000	1,096022E+2
4,340000	1,840834E+2
4,350000	8,477520E+1
4,360000	1,592563E+2
4,370000	1,096022E+2
4,380000	1,592563E+2
4,390000	8,477520E+1
4,400000	1,344293E+2
4,410000	1,096022E+2
4,420000	2,337374E+2
4,430000	2,089104E+2
4,440000	1,592563E+2
4,450000	5,994817E+1
4,460000	1,592563E+2
4,470000	1,840834E+2
4,480000	2,337374E+2
4,490000	1,840834E+2
4,500000	1,592563E+2
4,510000	1,592563E+2
4,520000	1,592563E+2
4,530000	5,994817E+1
4,540000	1,592563E+2
4,550000	1,344293E+2
4,560000	1,840834E+2
4,570000	1,344293E+2
4,580000	1,592563E+2
4,590000	1,840834E+2
4,600000	2,089104E+2
4,610000	2,089104E+2
4,620000	2,337374E+2
4,630000	1,592563E+2
4,640000	1,344293E+2
4,650000	1,344293E+2
4,660000	2,337374E+2
4,670000	1,840834E+2
4,680000	2,089104E+2
4,690000	1,344293E+2
4,700000	1,096022E+2
4,710000	8,477520E+1
4,720000	8,477520E+1
4,730000	8,477520E+1
4,740000	8,477520E+1
4,750000	8,477520E+1
4,760000	8,477520E+1
4,770000	1,344293E+2
4,780000	1,344293E+2
4,790000	1,344293E+2
4,800000	1,344293E+2
4,810000	8,477520E+1
4,820000	2,089104E+2
4,830000	2,089104E+2
4,840000	2,089104E+2
4,850000	1,344293E+2
4,860000	1,592563E+2
4,870000	2,089104E+2
4,880000	8,477520E+1
4,890000	1,592563E+2
4,900000	2,089104E+2
4,910000	5,994817E+1
4,920000	1,096022E+2
4,930000	8,477520E+1
4,940000	8,477520E+1
4,950000	5,994817E+1
4,960000	8,477520E+1
4,970000	1,029409E+1
4,980000	1,344293E+2
4,990000	1,344293E+2
5,000000	1,592563E+2

date/time: ,04/05/2022,11:49 a.m.
Run 2

time	(LX)
0,000000	1,537823E+4
0,010000	1,540306E+4
0,020000	1,535340E+4
0,030000	1,545271E+4
0,040000	1,540306E+4
0,050000	1,545271E+4
0,060000	1,545271E+4
0,070000	1,545271E+4
0,080000	1,540306E+4
0,090000	1,540306E+4
0,100000	1,535340E+4
0,110000	1,532858E+4
0,120000	1,537823E+4
0,130000	1,537823E+4
0,140000	1,542788E+4
0,150000	1,547754E+4
0,160000	1,545271E+4
0,170000	1,545271E+4
0,180000	1,542788E+4
0,190000	1,545271E+4
0,200000	1,540306E+4
0,210000	1,542788E+4
0,220000	1,537823E+4
0,230000	1,535340E+4
0,240000	1,535340E+4
0,250000	1,540306E+4
0,260000	1,530375E+4
0,270000	1,535340E+4
0,280000	1,535340E+4
0,290000	1,537823E+4
0,300000	1,535340E+4
0,310000	1,537823E+4
0,320000	1,537823E+4
0,330000	1,535340E+4
0,340000	1,532858E+4
0,350000	1,535340E+4
0,360000	1,532858E+4
0,370000	1,535340E+4
0,380000	1,537823E+4
0,390000	1,532858E+4
0,400000	1,537823E+4
0,410000	1,540306E+4
0,420000	1,540306E+4
0,430000	1,537823E+4
0,440000	1,535340E+4
0,450000	1,535340E+4
0,460000	1,537823E+4
0,470000	1,537823E+4
0,480000	1,525409E+4
0,490000	1,542788E+4
0,500000	1,540306E+4
0,510000	1,535340E+4
0,520000	1,532858E+4
0,530000	1,532858E+4
0,540000	1,527892E+4
0,550000	1,540306E+4
0,560000	1,535340E+4
0,570000	1,537823E+4
0,580000	1,535340E+4
0,590000	1,545271E+4
0,600000	1,535340E+4
0,610000	1,537823E+4
0,620000	1,542788E+4
0,630000	1,537823E+4
0,640000	1,535340E+4
0,650000	1,540306E+4
0,660000	1,532858E+4
0,670000	1,535340E+4
0,680000	1,535340E+4
0,690000	1,532858E+4
0,700000	1,537823E+4
0,710000	1,545271E+4
0,720000	1,537823E+4
0,730000	1,532858E+4
0,740000	1,530375E+4
0,750000	1,535340E+4
0,760000	1,537823E+4
0,770000	1,537823E+4
0,780000	1,532858E+4
0,790000	1,532858E+4
0,800000	1,535340E+4
0,810000	1,535340E+4
0,820000	1,530375E+4
0,830000	1,542788E+4
0,840000	1,535340E+4
0,850000	1,535340E+4
0,860000	1,535340E+4
0,870000	1,535340E+4
0,880000	1,535340E+4
0,890000	1,545271E+4
0,900000	1,537823E+4
0,910000	1,542788E+4
0,920000	1,537823E+4
0,930000	1,542788E+4
0,940000	1,537823E+4
0,950000	1,535340E+4
0,960000	1,532858E+4
0,970000	1,535340E+4
0,980000	1,530375E+4
0,990000	1,535340E+4
1,000000	1,532858E+4
1,010000	1,535340E+4
1,020000	1,530375E+4
1,030000	1,540306E+4
1,040000	1,535340E+4
1,050000	1,540306E+4
1,060000	1,537823E+4
1,070000	1,532858E+4
1,080000	1,535340E+4
1,090000	1,545271E+4
1,100000	1,537823E+4
1,110000	1,532858E+4
1,120000	1,532858E+4
1,130000	1,532858E+4
1,140000	1,537823E+4
1,150000	1,547754E+4
1,160000	1,545271E+4
1,170000	1,540306E+4
1,180000	1,532858E+4
1,190000	1,537823E+4
1,200000	1,537823E+4
1,210000	1,537823E+4
1,220000	1,535340E+4
1,230000	1,537823E+4
1,240000	1,530375E+4
1,250000	1,532858E+4
1,260000	1,532858E+4
1,270000	1,535340E+4
1,280000	1,530375E+4
1,290000	1,537823E+4
1,300000	1,532858E+4
1,310000	1,540306E+4
1,320000	1,535340E+4
1,330000	1,542788E+4
1,340000	1,542788E+4
1,350000	1,547754E+4
1,360000	1,545271E+4
1,370000	1,540306E+4
1,380000	1,532858E+4
1,390000	1,535340E+4
1,400000	1,535340E+4
1,410000	1,540306E+4
1,420000	1,537823E+4
1,430000	1,542788E+4
1,440000	1,537823E+4
1,450000	1,535340E+4
1,460000	1,537823E+4
1,470000	1,540306E+4
1,480000	1,537823E+4
1,490000	1,540306E+4
1,500000	1,532858E+4
1,510000	1,535340E+4
1,520000	1,530375E+4
1,530000	1,535340E+4
1,540000	1,535340E+4
1,550000	1,540306E+4
1,560000	1,537823E+4
1,570000	1,540306E+4
1,580000	1,545271E+4
1,590000	1,537823E+4
1,600000	1,537823E+4
1,610000	1,540306E+4
1,620000	1,542788E+4
1,630000	1,532858E+4
1,640000	1,525409E+4
1,650000	1,537823E+4
1,660000	1,537823E+4
1,670000	1,537823E+4
1,680000	1,532858E+4
1,690000	1,542788E+4
1,700000	1,545271E+4
1,710000	1,540306E+4
1,720000	1,535340E+4
1,730000	1,542788E+4
1,740000	1,532858E+4
1,750000	1,530375E+4
1,760000	1,535340E+4
1,770000	1,535340E+4
1,780000	1,530375E+4
1,790000	1,532858E+4
1,800000	1,535340E+4
1,810000	1,540306E+4
1,820000	1,532858E+4
1,830000	1,532858E+4
1,840000	1,530375E+4
1,850000	1,535340E+4
1,860000	1,537823E+4
1,870000	1,540306E+4
1,880000	1,535340E+4
1,890000	1,545271E+4
1,900000	1,545271E+4
1,910000	1,545271E+4
1,920000	1,540306E+4
1,930000	1,547754E+4
1,940000	1,537823E+4
1,950000	1,545271E+4
1,960000	1,537823E+4
1,970000	1,545271E+4
1,980000	1,540306E+4
1,990000	1,545271E+4
2,000000	1,542788E+4
2,010000	1,545271E+4
2,020000	1,545271E+4
2,030000	1,542788E+4
2,040000	1,537823E+4
2,050000	1,532858E+4
2,060000	1,532858E+4
2,070000	1,545271E+4
2,080000	1,535340E+4
2,090000	1,535340E+4
2,100000	1,535340E+4
2,110000	1,542788E+4
2,120000	1,535340E+4
2,130000	1,540306E+4
2,140000	1,535340E+4
2,150000	1,547754E+4
2,160000	1,537823E+4
2,170000	1,537823E+4
2,180000	1,545271E+4
2,190000	1,537823E+4
2,200000	1,537823E+4
2,210000	1,535340E+4
2,220000	1,535340E+4
2,230000	1,530375E+4
2,240000	1,535340E+4
2,250000	1,540306E+4
2,260000	1,540306E+4
2,270000	1,535340E+4
2,280000	1,540306E+4
2,290000	1,535340E+4
2,300000	1,540306E+4
2,310000	1,545271E+4
2,320000	1,542788E+4
2,330000	1,545271E+4
2,340000	1,542788E+4
2,350000	1,545271E+4
2,360000	1,545271E+4
2,370000	1,537823E+4
2,380000	1,537823E+4
2,390000	1,530375E+4
2,400000	1,532858E+4
2,410000	1,535340E+4
2,420000	1,532858E+4
2,430000	1,535340E+4
2,440000	1,532858E+4
2,450000	1,532858E+4
2,460000	1,535340E+4
2,470000	1,535340E+4
2,480000	1,530375E+4
2,490000	1,537823E+4
2,500000	1,535340E+4
2,510000	1,547754E+4
2,520000	1,535340E+4
2,530000	1,547754E+4
2,540000	1,542788E+4
2,550000	1,545271E+4
2,560000	1,540306E+4
2,570000	1,535340E+4
2,580000	1,537823E+4
2,590000	1,540306E+4
2,600000	1,530375E+4
2,610000	1,532858E+4
2,620000	1,535340E+4
2,630000	1,540306E+4
2,640000	1,537823E+4
2,650000	1,542788E+4
2,660000	1,542788E+4
2,670000	1,545271E+4
2,680000	1,535340E+4
2,690000	1,537823E+4
2,700000	1,537823E+4
2,710000	1,542788E+4
2,720000	1,542788E+4
2,730000	1,540306E+4
2,740000	1,535340E+4
2,750000	1,535340E+4
2,760000	1,535340E+4
2,770000	1,542788E+4
2,780000	1,542788E+4
2,790000	1,537823E+4
2,800000	1,535340E+4
2,810000	1,532858E+4
2,820000	1,535340E+4
2,830000	1,545271E+4
2,840000	1,532858E+4
2,850000	1,540306E+4
2,860000	1,530375E+4
2,870000	1,535340E+4
2,880000	1,537823E+4
2,890000	1,537823E+4
2,900000	1,537823E+4
2,910000	1,535340E+4
2,920000	1,535340E+4
2,930000	1,535340E+4
2,940000	1,535340E+4
2,950000	1,550237E+4
2,960000	1,537823E+4
2,970000	1,542788E+4
2,980000	1,527892E+4
2,990000	1,532858E+4
3,000000	1,532858E+4

date/time: ,04/05/2022,11:49 a.m.
Run 3

time	(LX)
0,000000	1,378930E+4
0,010000	1,381413E+4
0,020000	1,383895E+4
0,030000	1,376447E+4
0,040000	1,376447E+4
0,050000	1,376447E+4
0,060000	1,386378E+4
0,070000	1,371482E+4
0,080000	1,381413E+4
0,090000	1,373965E+4
0,100000	1,381413E+4
0,110000	1,378930E+4
0,120000	1,376447E+4
0,130000	1,371482E+4
0,140000	1,383895E+4
0,150000	1,381413E+4
0,160000	1,378930E+4
0,170000	1,378930E+4
0,180000	1,378930E+4
0,190000	1,376447E+4
0,200000	1,371482E+4
0,210000	1,378930E+4
0,220000	1,388861E+4
0,230000	1,378930E+4
0,240000	1,378930E+4
0,250000	1,376447E+4
0,260000	1,383895E+4
0,270000	1,376447E+4
0,280000	1,373965E+4
0,290000	1,376447E+4
0,300000	1,378930E+4
0,310000	1,378930E+4
0,320000	1,378930E+4
0,330000	1,371482E+4
0,340000	1,376447E+4
0,350000	1,378930E+4
0,360000	1,373965E+4
0,370000	1,378930E+4
0,380000	1,373965E+4
0,390000	1,368999E+4
0,400000	1,383895E+4
0,410000	1,373965E+4
0,420000	1,381413E+4
0,430000	1,378930E+4
0,440000	1,376447E+4
0,450000	1,378930E+4
0,460000	1,383895E+4
0,470000	1,371482E+4
0,480000	1,378930E+4
0,490000	1,381413E+4
0,500000	1,371482E+4
0,510000	1,373965E+4
0,520000	1,378930E+4
0,530000	1,383895E+4
0,540000	1,376447E+4
0,550000	1,371482E+4
0,560000	1,381413E+4
0,570000	1,373965E+4
0,580000	1,383895E+4
0,590000	1,378930E+4
0,600000	1,376447E+4
0,610000	1,378930E+4
0,620000	1,373965E+4
0,630000	1,381413E+4
0,640000	1,381413E+4
0,650000	1,368999E+4
0,660000	1,378930E+4
0,670000	1,383895E+4
0,680000	1,378930E+4
0,690000	1,371482E+4
0,700000	1,386378E+4
0,710000	1,368999E+4
0,720000	1,381413E+4
0,730000	1,378930E+4
0,740000	1,376447E+4
0,750000	1,378930E+4
0,760000	1,381413E+4
0,770000	1,378930E+4
0,780000	1,371482E+4
0,790000	1,386378E+4
0,800000	1,376447E+4
0,810000	1,376447E+4
0,820000	1,383895E+4
0,830000	1,386378E+4
0,840000	1,381413E+4
0,850000	1,373965E+4
0,860000	1,386378E+4
0,870000	1,373965E+4
0,880000	1,376447E+4
0,890000	1,383895E+4
0,900000	1,378930E+4
0,910000	1,378930E+4
0,920000	1,378930E+4
0,930000	1,376447E+4
0,940000	1,373965E+4
0,950000	1,378930E+4
0,960000	1,378930E+4
0,970000	1,386378E+4
0,980000	1,373965E+4
0,990000	1,378930E+4
1,000000	1,378930E+4
1,010000	1,378930E+4
1,020000	1,378930E+4
1,030000	1,381413E+4
1,040000	1,378930E+4
1,050000	1,373965E+4
1,060000	1,378930E+4
1,070000	1,373965E+4
1,080000	1,381413E+4
1,090000	1,373965E+4
1,100000	1,386378E+4
1,110000	1,373965E+4
1,120000	1,378930E+4
1,130000	1,381413E+4
1,140000	1,378930E+4
1,150000	1,373965E+4
1,160000	1,378930E+4
1,170000	1,378930E+4
1,180000	1,381413E+4
1,190000	1,388861E+4
1,200000	1,378930E+4
1,210000	1,378930E+4
1,220000	1,386378E+4
1,230000	1,378930E+4
1,240000	1,373965E+4
1,250000	1,378930E+4
1,260000	1,376447E+4
1,270000	1,378930E+4
1,280000	1,378930E+4
1,290000	1,378930E+4
1,300000	1,373965E+4
1,310000	1,383895E+4
1,320000	1,383895E+4
1,330000	1,378930E+4
1,340000	1,371482E+4
1,350000	1,368999E+4
1,360000	1,383895E+4
1,370000	1,378930E+4
1,380000	1,386378E+4
1,390000	1,373965E+4
1,400000	1,368999E+4
1,410000	1,386378E+4
1,420000	1,378930E+4
1,430000	1,378930E+4
1,440000	1,381413E+4
1,450000	1,376447E+4
1,460000	1,371482E+4
1,470000	1,381413E+4
1,480000	1,376447E+4
1,490000	1,378930E+4
1,500000	1,373965E+4
1,510000	1,378930E+4
1,520000	1,378930E+4
1,530000	1,378930E+4
1,540000	1,378930E+4
1,550000	1,373965E+4
1,560000	1,376447E+4
1,570000	1,381413E+4
1,580000	1,376447E+4
1,590000	1,378930E+4
1,600000	1,378930E+4
1,610000	1,378930E+4
1,620000	1,373965E+4
1,630000	1,376447E+4
1,640000	1,373965E+4
1,650000	1,386378E+4
1,660000	1,376447E+4
1,670000	1,378930E+4
1,680000	1,378930E+4
1,690000	1,378930E+4
1,700000	1,378930E+4
1,710000	1,378930E+4
1,720000	1,376447E+4
1,730000	1,378930E+4
1,740000	1,378930E+4
1,750000	1,381413E+4
1,760000	1,376447E+4
1,770000	1,383895E+4
1,780000	1,371482E+4
1,790000	1,386378E+4
1,800000	1,368999E+4
1,810000	1,383895E+4
1,820000	1,373965E+4
1,830000	1,386378E+4
1,840000	1,378930E+4
1,850000	1,371482E+4
1,860000	1,381413E+4
1,870000	1,378930E+4
1,880000	1,378930E+4
1,890000	1,378930E+4
1,900000	1,381413E+4
1,910000	1,386378E+4
1,920000	1,378930E+4
1,930000	1,373965E+4
1,940000	1,383895E+4
1,950000	1,378930E+4
1,960000	1,373965E+4
1,970000	1,383895E+4
1,980000	1,378930E+4
1,990000	1,381413E+4
2,000000	1,371482E+4
2,010000	1,378930E+4
2,020000	1,376447E+4
2,030000	1,381413E+4
2,040000	1,381413E+4
2,050000	1,378930E+4
2,060000	1,376447E+4
2,070000	1,378930E+4
2,080000	1,378930E+4
2,090000	1,378930E+4
2,100000	1,378930E+4
2,110000	1,376447E+4
2,120000	1,371482E+4
2,130000	1,368999E+4
2,140000	1,373965E+4
2,150000	1,381413E+4
2,160000	1,386378E+4
2,170000	1,378930E+4
2,180000	1,373965E+4
2,190000	1,373965E+4
2,200000	1,373965E+4
2,210000	1,378930E+4
2,220000	1,378930E+4
2,230000	1,378930E+4
2,240000	1,378930E+4
2,250000	1,378930E+4
2,260000	1,381413E+4
2,270000	1,386378E+4
2,280000	1,376447E+4
2,290000	1,376447E+4
2,300000	1,378930E+4
2,310000	1,373965E+4
2,320000	1,371482E+4
2,330000	1,371482E+4
2,340000	1,371482E+4
2,350000	1,373965E+4
2,360000	1,371482E+4
2,370000	1,373965E+4
2,380000	1,376447E+4
2,390000	1,381413E+4
2,400000	1,378930E+4
2,410000	1,371482E+4
2,420000	1,378930E+4
2,430000	1,373965E+4
2,440000	1,381413E+4
2,450000	1,378930E+4
2,460000	1,378930E+4
2,470000	1,376447E+4
2,480000	1,378930E+4
2,490000	1,381413E+4
2,500000	1,381413E+4
2,510000	1,373965E+4
2,520000	1,381413E+4
2,530000	1,378930E+4
2,540000	1,378930E+4
2,550000	1,378930E+4
2,560000	1,386378E+4
2,570000	1,378930E+4
2,580000	1,386378E+4
2,590000	1,373965E+4
2,600000	1,373965E+4
2,610000	1,388861E+4
2,620000	1,378930E+4
2,630000	1,373965E+4
