Time,Value
"0,000000","5,943956E+3"
"0,010000","6,043264E+3"
"0,020000","5,919129E+3"
"0,030000","5,993610E+3"
"0,040000","6,068091E+3"
"0,050000","5,993610E+3"
"0,060000","5,968783E+3"
"0,070000","6,018437E+3"
"0,080000","5,943956E+3"
"0,090000","5,968783E+3"
"0,100000","6,018437E+3"
"0,110000","5,968783E+3"
"0,120000","6,018437E+3"
"0,130000","6,043264E+3"
"0,140000","5,919129E+3"
"0,150000","5,993610E+3"
"0,160000","6,018437E+3"
"0,170000","5,968783E+3"
"0,180000","6,043264E+3"
"0,190000","5,968783E+3"
"0,200000","6,018437E+3"
"0,210000","5,968783E+3"
"0,220000","5,993610E+3"
"0,230000","6,043264E+3"
"0,240000","5,993610E+3"
"0,250000","6,018437E+3"
"0,260000","5,943956E+3"
"0,270000","6,043264E+3"
"0,280000","6,018437E+3"
"0,290000","5,968783E+3"
"0,300000","6,068091E+3"
"0,310000","5,919129E+3"
"0,320000","6,018437E+3"
"0,330000","5,993610E+3"
"0,340000","6,018437E+3"
"0,350000","6,043264E+3"
"0,360000","5,919129E+3"
"0,370000","6,018437E+3"
"0,380000","5,993610E+3"
"0,390000","5,943956E+3"
"0,400000","6,043264E+3"
"0,410000","5,993610E+3"
"0,420000","5,993610E+3"
"0,430000","5,968783E+3"
"0,440000","6,018437E+3"
"0,450000","5,993610E+3"
"0,460000","6,043264E+3"
"0,470000","5,993610E+3"
"0,480000","6,068091E+3"
"0,490000","6,018437E+3"
"0,500000","5,993610E+3"
"0,510000","6,018437E+3"
"0,520000","5,993610E+3"
"0,530000","5,919129E+3"
"0,540000","5,993610E+3"
"0,550000","6,043264E+3"
"0,560000","5,968783E+3"
"0,570000","5,968783E+3"
"0,580000","6,092918E+3"
"0,590000","5,993610E+3"
"0,600000","5,943956E+3"
"0,610000","5,993610E+3"
"0,620000","6,068091E+3"
"0,630000","6,018437E+3"
"0,640000","5,968783E+3"
"0,650000","5,993610E+3"
"0,660000","6,068091E+3"
"0,670000","6,043264E+3"
"0,680000","5,919129E+3"
"0,690000","5,943956E+3"
"0,700000","6,043264E+3"
"0,710000","5,993610E+3"
"0,720000","5,968783E+3"
"0,730000","5,968783E+3"
"0,740000","5,993610E+3"
"0,750000","5,993610E+3"
"0,760000","5,919129E+3"
"0,770000","5,943956E+3"
"0,780000","6,068091E+3"
"0,790000","6,043264E+3"
"0,800000","5,993610E+3"
"0,810000","5,943956E+3"
"0,820000","5,993610E+3"
"0,830000","6,043264E+3"
"0,840000","6,068091E+3"
"0,850000","5,993610E+3"
"0,860000","5,943956E+3"
"0,870000","5,993610E+3"
"0,880000","6,018437E+3"
"0,890000","6,043264E+3"
"0,900000","6,068091E+3"
"0,910000","5,919129E+3"
"0,920000","5,993610E+3"
"0,930000","5,919129E+3"
"0,940000","6,018437E+3"
"0,950000","5,943956E+3"
"0,960000","5,943956E+3"
"0,970000","5,993610E+3"
"0,980000","6,092918E+3"
"0,990000","5,968783E+3"
"1,000000","5,919129E+3"
"1,010000","5,993610E+3"
"1,020000","6,068091E+3"
"1,030000","5,869475E+3"
"1,040000","5,968783E+3"
"1,050000","6,043264E+3"
"1,060000","5,993610E+3"
"1,070000","5,919129E+3"
"1,080000","5,993610E+3"
"1,090000","5,993610E+3"
"1,100000","6,068091E+3"
"1,110000","6,043264E+3"
"1,120000","6,018437E+3"
"1,130000","5,919129E+3"
"1,140000","6,018437E+3"
"1,150000","5,968783E+3"
"1,160000","6,068091E+3"
"1,170000","5,993610E+3"
"1,180000","5,943956E+3"
"1,190000","5,993610E+3"
"1,200000","6,043264E+3"
"1,210000","6,043264E+3"
"1,220000","5,993610E+3"
"1,230000","5,919129E+3"
"1,240000","5,993610E+3"
"1,250000","6,068091E+3"
"1,260000","5,943956E+3"
"1,270000","5,993610E+3"
"1,280000","6,068091E+3"
"1,290000","5,919129E+3"
"1,300000","6,018437E+3"
"1,310000","6,043264E+3"
"1,320000","5,943956E+3"
"1,330000","5,968783E+3"
"1,340000","6,068091E+3"
"1,350000","5,968783E+3"
"1,360000","5,943956E+3"
"1,370000","5,919129E+3"
"1,380000","6,018437E+3"
"1,390000","6,043264E+3"
"1,400000","6,043264E+3"
"1,410000","5,919129E+3"
"1,420000","5,993610E+3"
