Time,Value
"0,000000","1,003376E+3"
"0,010000","9,537215E+2"
"0,020000","1,003376E+3"
"0,030000","1,028203E+3"
"0,040000","9,785485E+2"
"0,050000","1,028203E+3"
"0,060000","9,785485E+2"
"0,070000","9,537215E+2"
"0,080000","9,288945E+2"
"0,090000","9,537215E+2"
"0,100000","9,288945E+2"
"0,110000","9,040674E+2"
"0,120000","9,040674E+2"
"0,130000","9,288945E+2"
"0,140000","9,537215E+2"
"0,150000","9,537215E+2"
"0,160000","9,537215E+2"
"0,170000","9,785485E+2"
"0,180000","9,785485E+2"
"0,190000","1,028203E+3"
"0,200000","1,053030E+3"
"0,210000","1,077857E+3"
"0,220000","1,028203E+3"
"0,230000","1,053030E+3"
"0,240000","1,028203E+3"
"0,250000","1,003376E+3"
"0,260000","9,785485E+2"
"0,270000","1,077857E+3"
"0,280000","1,077857E+3"
"0,290000","1,003376E+3"
"0,300000","9,537215E+2"
"0,310000","9,785485E+2"
"0,320000","1,077857E+3"
"0,330000","9,785485E+2"
"0,340000","1,028203E+3"
"0,350000","9,537215E+2"
"0,360000","9,785485E+2"
"0,370000","1,077857E+3"
"0,380000","9,785485E+2"
"0,390000","9,288945E+2"
"0,400000","1,053030E+3"
"0,410000","9,537215E+2"
"0,420000","1,003376E+3"
"0,430000","1,077857E+3"
"0,440000","1,003376E+3"
"0,450000","1,077857E+3"
"0,460000","9,785485E+2"
"0,470000","9,785485E+2"
"0,480000","9,040674E+2"
"0,490000","9,785485E+2"
"0,500000","1,003376E+3"
"0,510000","1,028203E+3"
"0,520000","1,003376E+3"
"0,530000","1,028203E+3"
"0,540000","1,028203E+3"
"0,550000","1,077857E+3"
"0,560000","1,053030E+3"
"0,570000","1,077857E+3"
"0,580000","1,003376E+3"
"0,590000","9,785485E+2"
"0,600000","9,785485E+2"
"0,610000","9,785485E+2"
"0,620000","1,003376E+3"
"0,630000","9,785485E+2"
"0,640000","9,785485E+2"
"0,650000","9,785485E+2"
"0,660000","1,077857E+3"
"0,670000","1,077857E+3"
"0,680000","1,003376E+3"
"0,690000","1,003376E+3"
"0,700000","9,537215E+2"
"0,710000","1,053030E+3"
"0,720000","9,537215E+2"
"0,730000","9,537215E+2"
"0,740000","9,537215E+2"
"0,750000","1,028203E+3"
"0,760000","9,785485E+2"
"0,770000","1,003376E+3"
"0,780000","9,288945E+2"
"0,790000","1,077857E+3"
"0,800000","9,537215E+2"
"0,810000","1,003376E+3"
"0,820000","9,785485E+2"
"0,830000","9,537215E+2"
"0,840000","1,028203E+3"
"0,850000","9,537215E+2"
"0,860000","9,785485E+2"
"0,870000","1,053030E+3"
"0,880000","1,003376E+3"
"0,890000","9,785485E+2"
"0,900000","9,040674E+2"
"0,910000","1,028203E+3"
"0,920000","9,785485E+2"
"0,930000","1,028203E+3"
"0,940000","1,053030E+3"
"0,950000","1,053030E+3"
"0,960000","9,785485E+2"
"0,970000","1,028203E+3"
"0,980000","9,785485E+2"
"0,990000","9,288945E+2"
"1,000000","9,785485E+2"
"1,010000","9,785485E+2"
"1,020000","1,028203E+3"
"1,030000","1,077857E+3"
"1,040000","1,028203E+3"
"1,050000","1,003376E+3"
"1,060000","9,785485E+2"
"1,070000","9,785485E+2"
"1,080000","1,053030E+3"
"1,090000","1,028203E+3"
"1,100000","1,053030E+3"
"1,110000","1,003376E+3"
"1,120000","1,003376E+3"
"1,130000","9,537215E+2"
"1,140000","9,537215E+2"
"1,150000","1,028203E+3"
"1,160000","9,785485E+2"
"1,170000","9,785485E+2"
"1,180000","9,785485E+2"
"1,190000","1,077857E+3"
"1,200000","9,785485E+2"
"1,210000","9,785485E+2"
"1,220000","9,785485E+2"
"1,230000","1,028203E+3"
"1,240000","9,785485E+2"
"1,250000","9,785485E+2"
"1,260000","1,028203E+3"
"1,270000","1,053030E+3"
"1,280000","1,028203E+3"
"1,290000","1,003376E+3"
"1,300000","9,288945E+2"
"1,310000","1,028203E+3"
"1,320000","1,053030E+3"
"1,330000","9,537215E+2"
"1,340000","9,785485E+2"
"1,350000","1,003376E+3"
"1,360000","9,785485E+2"
"1,370000","1,077857E+3"
"1,380000","9,785485E+2"
"1,390000","9,537215E+2"
"1,400000","9,785485E+2"
"1,410000","1,053030E+3"
"1,420000","9,785485E+2"
"1,430000","9,537215E+2"
"1,440000","1,003376E+3"
"1,450000","1,028203E+3"
"1,460000","1,053030E+3"
"1,470000","1,003376E+3"
"1,480000","9,785485E+2"
"1,490000","1,077857E+3"
"1,500000","9,537215E+2"
"1,510000","1,028203E+3"
"1,520000","9,785485E+2"
"1,530000","9,537215E+2"
"1,540000","1,077857E+3"
"1,550000","9,288945E+2"
"1,560000","1,028203E+3"
"1,570000","9,537215E+2"
"1,580000","9,785485E+2"
"1,590000","1,077857E+3"
"1,600000","9,537215E+2"
"1,610000","1,053030E+3"
"1,620000","9,288945E+2"
"1,630000","1,028203E+3"
"1,640000","9,288945E+2"
"1,650000","1,028203E+3"
