Time,Value
"1,860000","7,551052E+2"
"1,870000","8,792404E+2"
"1,880000","8,295863E+2"
"1,890000","8,047593E+2"
"1,900000","8,544134E+2"
"1,910000","8,544134E+2"
"1,920000","8,295863E+2"
"1,930000","8,047593E+2"
"1,940000","7,799322E+2"
"1,950000","8,047593E+2"
"1,960000","7,799322E+2"
"1,970000","8,047593E+2"
"1,980000","8,295863E+2"
"1,990000","8,544134E+2"
"2,000000","8,295863E+2"
"2,010000","8,295863E+2"
"2,020000","8,295863E+2"
"2,030000","9,040674E+2"
"2,040000","8,792404E+2"
"2,050000","9,040674E+2"
"2,060000","8,792404E+2"
"2,070000","8,792404E+2"
"2,080000","8,792404E+2"
"2,090000","8,295863E+2"
"2,100000","8,792404E+2"
"2,110000","8,544134E+2"
"2,120000","9,040674E+2"
"2,130000","8,792404E+2"
"2,140000","7,799322E+2"
"2,150000","8,295863E+2"
"2,160000","8,544134E+2"
"2,170000","9,288945E+2"
"2,180000","7,799322E+2"
"2,190000","8,792404E+2"
"2,200000","8,544134E+2"
"2,210000","8,792404E+2"
"2,220000","7,799322E+2"
"2,230000","8,295863E+2"
"2,240000","9,288945E+2"
"2,250000","9,040674E+2"
"2,260000","9,040674E+2"
"2,270000","8,792404E+2"
"2,280000","8,544134E+2"
"2,290000","9,040674E+2"
"2,300000","8,047593E+2"
"2,310000","9,288945E+2"
"2,320000","7,799322E+2"
"2,330000","9,040674E+2"
"2,340000","7,799322E+2"
"2,350000","9,040674E+2"
"2,360000","8,544134E+2"
"2,370000","8,544134E+2"
"2,380000","8,792404E+2"
"2,390000","8,544134E+2"
"2,400000","7,054511E+2"
"2,410000","8,295863E+2"
"2,420000","8,792404E+2"
"2,430000","8,544134E+2"
"2,440000","8,792404E+2"
"2,450000","7,799322E+2"
"2,460000","7,551052E+2"
"2,470000","8,792404E+2"
"2,480000","8,792404E+2"
"2,490000","8,544134E+2"
"2,500000","7,799322E+2"
"2,510000","8,792404E+2"
"2,520000","8,295863E+2"
"2,530000","7,551052E+2"
"2,540000","8,047593E+2"
"2,550000","8,544134E+2"
"2,560000","7,054511E+2"
"2,570000","8,047593E+2"
"2,580000","8,792404E+2"
"2,590000","8,792404E+2"
"2,600000","8,544134E+2"
"2,610000","9,288945E+2"
"2,620000","7,799322E+2"
"2,630000","8,544134E+2"
"2,640000","9,040674E+2"
"2,650000","8,295863E+2"
"2,660000","7,799322E+2"
"2,670000","8,047593E+2"
"2,680000","8,047593E+2"
"2,690000","9,288945E+2"
"2,700000","8,295863E+2"
"2,710000","7,799322E+2"
"2,720000","8,792404E+2"
"2,730000","8,544134E+2"
"2,740000","7,799322E+2"
"2,750000","8,792404E+2"
"2,760000","9,040674E+2"
"2,770000","9,040674E+2"
"2,780000","8,047593E+2"
"2,790000","9,040674E+2"
"2,800000","9,040674E+2"
"2,810000","8,544134E+2"
"2,820000","8,792404E+2"
"2,830000","8,295863E+2"
